ダウンロードした時刻：2018/06/07 20:51:19

,千葉,千葉,千葉,千葉,千葉,千葉
年月日,平均気温(℃),平均気温(℃),平均気温(℃),平均湿度(％),平均湿度(％),平均湿度(％)
,,品質情報,均質番号,,品質情報,均質番号
1992/2/2,4.4,8,1,44,8,1
1992/2/3,6.9,8,1,67,8,1
1992/2/4,10.8,8,1,68,8,1
1992/2/5,6.4,8,1,46,8,1
1992/2/6,5.9,8,1,58,8,1
1992/2/7,7.8,8,1,54,8,1
1992/2/8,4.7,8,1,60,8,1
1992/2/9,4.5,8,1,44,8,1
1992/2/10,5.3,8,1,56,8,1
1992/2/11,6.4,8,1,35,8,1
1992/2/12,7.3,8,1,60,8,1
1992/2/13,9.1,8,1,63,8,1
1992/2/14,7.7,8,1,63,8,1
1992/2/15,7.5,8,1,58,8,1
1992/2/16,8.9,8,1,59,8,1
1992/2/17,6.7,8,1,35,8,1
1992/2/18,7.3,8,1,68,8,1
1992/2/19,7.0,8,1,45,8,1
1992/2/20,4.8,8,1,53,8,1
1992/2/21,3.2,8,1,62,8,1
1992/2/22,4.8,8,1,31,8,1
1992/2/23,5.9,8,1,38,8,1
1992/2/24,4.8,8,1,53,8,1
1992/2/25,5.7,8,1,35,8,1
1992/2/26,5.9,8,1,39,8,1
1992/2/27,7.3,8,1,55,8,1
1992/2/28,11.1,8,1,61,8,1
1992/2/29,14.5,8,1,72,8,1
1993/2/1,4.1,8,1,61,8,1
1993/2/2,4.0,8,1,40,8,1
1993/2/3,5.4,8,1,50,8,1
1993/2/4,7.5,8,1,57,8,1
1993/2/5,6.5,8,1,61,8,1
1993/2/6,11.0,8,1,63,8,1
1993/2/7,16.2,8,1,67,8,1
1993/2/8,6.1,8,1,32,8,1
1993/2/9,5.3,8,1,38,8,1
1993/2/10,5.9,8,1,40,8,1
1993/2/11,5.3,8,1,50,8,1
1993/2/12,6.7,8,1,51,8,1
1993/2/13,7.7,8,1,48,8,1
1993/2/14,6.9,8,1,35,8,1
1993/2/15,5.4,8,1,46,8,1
1993/2/16,9.8,8,1,45,8,1
1993/2/17,10.1,8,1,83,8,1
1993/2/18,9.9,8,1,58,8,1
1993/2/19,7.3,8,1,50,8,1
1993/2/20,5.7,8,1,44,8,1
1993/2/21,4.9,8,1,72,8,1
1993/2/22,9.5,8,1,84,8,1
1993/2/23,7.4,8,1,68,8,1
1993/2/24,6.5,8,1,35,8,1
1993/2/25,6.0,8,1,34,8,1
1993/2/26,6.8,8,1,40,8,1
1993/2/27,9.0,8,1,59,8,1
1993/2/28,9.0,8,1,83,8,1
1993/3/1,8.2,8,1,56,8,1
1994/2/1,2.8,8,1,68,8,1
1994/2/2,5.3,8,1,36,8,1
1994/2/3,3.0,8,1,38,8,1
1994/2/4,5.6,8,1,36,8,1
1994/2/5,6.6,8,1,48,8,1
1994/2/6,7.8,8,1,57,8,1
1994/2/7,8.9,8,1,56,8,1
1994/2/8,8.6,8,1,51,8,1
1994/2/9,8.8,8,1,69,8,1
1994/2/10,6.6,8,1,35,8,1
1994/2/11,5.0,8,1,32,8,1
1994/2/12,0.9,8,1,78,8,1
1994/2/13,2.0,8,1,44,8,1
1994/2/14,4.1,8,1,39,8,1
1994/2/15,6.6,8,1,45,8,1
1994/2/16,7.3,8,1,58,8,1
1994/2/17,6.6,8,1,34,8,1
1994/2/18,7.0,8,1,54,8,1
1994/2/19,8.8,8,1,47,8,1
1994/2/20,9.0,8,1,62,8,1
1994/2/21,10.5,8,1,78,8,1
1994/2/22,7.0,8,1,29,8,1
1994/2/23,5.3,8,1,35,8,1
1994/2/24,4.8,8,1,33,8,1
1994/2/25,6.4,8,1,46,8,1
1994/2/26,7.1,8,1,45,8,1
1994/2/27,6.8,8,1,44,8,1
1994/2/28,6.6,8,1,50,8,1
1994/3/1,8.4,8,1,60,8,1
1995/2/1,5.0,8,1,32,8,1
1995/2/2,4.8,8,1,45,8,1
1995/2/3,5.4,8,1,48,8,1
1995/2/4,3.5,8,1,58,8,1
1995/2/5,2.4,8,1,82,8,1
1995/2/6,5.4,8,1,52,8,1
1995/2/7,5.3,8,1,40,8,1
1995/2/8,6.2,8,1,51,8,1
1995/2/9,6.8,8,1,68,8,1
1995/2/10,5.3,8,1,42,8,1
1995/2/11,4.9,8,1,52,8,1
1995/2/12,6.9,8,1,63,8,1
1995/2/13,7.9,8,1,80,8,1
1995/2/14,6.4,8,1,79,8,1
1995/2/15,6.5,8,1,68,8,1
1995/2/16,6.3,8,1,59,8,1
1995/2/17,5.6,8,1,29,8,1
1995/2/18,6.7,8,1,31,8,1
1995/2/19,6.9,8,1,39,8,1
1995/2/20,6.8,8,1,43,8,1
1995/2/21,6.4,8,1,35,8,1
1995/2/22,7.2,8,1,35,8,1
1995/2/23,6.7,8,1,56,8,1
1995/2/24,7.6,8,1,55,8,1
1995/2/25,5.1,8,1,58,8,1
1995/2/26,4.3,8,1,84,8,1
1995/2/27,7.8,8,1,57,8,1
1995/2/28,7.0,8,1,52,8,1
1995/3/1,6.5,8,1,79,8,1
1996/2/1,4.1,8,1,47,8,1
1996/2/2,0.8,8,1,39,8,1
1996/2/3,4.1,8,1,33,8,1
1996/2/4,3.5,8,1,44,8,1
1996/2/5,6.9,8,1,55,8,1
1996/2/6,5.7,8,1,34,8,1
1996/2/7,5.9,8,1,38,8,1
1996/2/8,5.4,8,1,64,8,1
1996/2/9,4.8,8,1,79,8,1
1996/2/10,2.8,8,1,49,8,1
1996/2/11,5.7,8,1,44,8,1
1996/2/12,7.9,8,1,55,8,1
1996/2/13,10.0,8,1,57,8,1
1996/2/14,12.6,8,1,62,8,1
1996/2/15,10.8,8,1,69,8,1
1996/2/16,2.8,8,1,78,8,1
1996/2/17,0.3,8,1,88,8,1
1996/2/18,0.6,8,1,92,8,1
1996/2/19,1.4,8,1,65,8,1
1996/2/20,2.0,8,1,45,8,1
1996/2/21,2.8,8,1,44,8,1
1996/2/22,2.6,8,1,45,8,1
1996/2/23,4.7,8,1,56,8,1
1996/2/24,4.6,8,1,50,8,1
1996/2/25,4.9,8,1,65,8,1
1996/2/26,6.9,8,1,72,8,1
1996/2/27,7.3,8,1,81,8,1
1996/2/28,8.0,8,1,43,8,1
1996/2/29,7.7,8,1,61,8,1
1997/2/1,5.0,8,1,46,8,1
1997/2/2,5.4,8,1,49,8,1
1997/2/3,5.3,8,1,80,8,1
1997/2/4,5.4,8,1,35,8,1
1997/2/5,5.3,8,1,48,8,1
1997/2/6,5.9,8,1,74,8,1
1997/2/7,7.3,8,1,44,8,1
1997/2/8,6.7,8,1,64,8,1
1997/2/9,7.9,8,1,59,8,1
1997/2/10,8.8,8,1,62,8,1
1997/2/11,7.4,8,1,69,8,1
1997/2/12,6.7,8,1,35,8,1
1997/2/13,5.4,8,1,30,8,1
1997/2/14,5.4,8,1,38,8,1
1997/2/15,7.1,8,1,52,8,1
1997/2/16,7.0,8,1,85,8,1
1997/2/17,7.7,8,1,35,8,1
1997/2/18,6.3,8,1,34,8,1
1997/2/19,5.1,8,1,37,8,1
1997/2/20,6.8,8,1,50,8,1
1997/2/21,6.6,8,1,44,8,1
1997/2/22,1.2,8,1,35,8,1
1997/2/23,4.2,8,1,43,8,1
1997/2/24,6.8,8,1,56,8,1
1997/2/25,10.1,8,1,65,8,1
1997/2/26,13.9,8,1,48,8,1
1997/2/27,8.8,8,1,49,8,1
1997/2/28,10.8,8,1,71,8,1
1997/3/1,13.7,8,1,62,8,1
1998/2/1,5.6,8,1,34,8,1
1998/2/2,6.2,8,1,52,8,1
1998/2/3,7.3,8,1,62,8,1
1998/2/4,6.5,8,1,45,8,1
1998/2/5,4.9,8,1,41,8,1
1998/2/6,6.1,8,1,47,8,1
1998/2/7,6.3,8,1,66,8,1
1998/2/8,6.2,8,1,72,8,1
1998/2/9,7.3,8,1,36,8,1
