ダウンロードした時刻：2018/06/07 20:51:45

,千葉,千葉,千葉,千葉,千葉,千葉
年月日,平均気温(℃),平均気温(℃),平均気温(℃),平均湿度(％),平均湿度(％),平均湿度(％)
,,品質情報,均質番号,,品質情報,均質番号
1991/3/23,10.8,8,1,89,8,1
1991/3/24,14.3,8,1,71,8,1
1991/3/25,12.8,8,1,81,8,1
1991/3/26,13.3,8,1,79,8,1
1991/3/27,8.5,8,1,85,8,1
1991/3/28,8.5,8,1,91,8,1
1991/3/29,9.6,8,1,65,8,1
1991/3/30,11.7,8,1,73,8,1
1991/3/31,10.1,8,1,84,8,1
1992/3/1,15.2,8,1,75,8,1
1992/3/2,9.5,8,1,51,8,1
1992/3/3,5.3,8,1,72,8,1
1992/3/4,6.6,8,1,48,8,1
1992/3/5,6.0,8,1,91,8,1
1992/3/6,6.6,8,1,81,8,1
1992/3/7,7.2,8,1,48,8,1
1992/3/8,7.9,8,1,48,8,1
1992/3/9,9.9,8,1,69,8,1
1992/3/10,10.7,8,1,80,8,1
1992/3/11,11.3,8,1,64,8,1
1992/3/12,9.7,8,1,62,8,1
1992/3/13,11.6,8,1,66,8,1
1992/3/14,13.1,8,1,66,8,1
1992/3/15,15.7,8,1,80,8,1
1992/3/16,11.4,8,1,87,8,1
1992/3/17,4.0,8,1,83,8,1
1992/3/18,4.1,8,1,89,8,1
1992/3/19,8.2,8,1,72,8,1
1992/3/20,11.1,8,1,70,8,1
1992/3/21,4.4,8,1,89,8,1
1992/3/22,6.9,8,1,42,8,1
1992/3/23,4.3,8,1,70,8,1
1992/3/24,8.0,8,1,81,8,1
1992/3/25,10.2,8,1,82,8,1
1992/3/26,10.6,8,1,87,8,1
1992/3/27,9.6,8,1,65,8,1
1992/3/28,10.4,8,1,60,8,1
1992/3/29,10.9,8,1,90,8,1
1992/3/30,13.7,8,1,79,8,1
1992/3/31,13.3,8,1,56,8,1
1993/3/1,8.2,8,1,56,8,1
1993/3/2,5.5,8,1,52,8,1
1993/3/3,6.4,8,1,49,8,1
1993/3/4,7.6,8,1,61,8,1
1993/3/5,9.5,8,1,62,8,1
1993/3/6,11.9,8,1,57,8,1
1993/3/7,11.4,8,1,81,8,1
1993/3/8,4.9,8,1,69,8,1
1993/3/9,5.3,8,1,60,8,1
1993/3/10,5.2,8,1,81,8,1
1993/3/11,7.5,8,1,64,8,1
1993/3/12,3.7,8,1,78,8,1
1993/3/13,6.2,8,1,40,8,1
1993/3/14,8.4,8,1,37,8,1
1993/3/15,4.4,8,1,76,8,1
1993/3/16,5.3,8,1,61,8,1
1993/3/17,6.3,8,1,38,8,1
1993/3/18,7.1,8,1,48,8,1
1993/3/19,6.7,8,1,57,8,1
1993/3/20,5.7,8,1,62,8,1
1993/3/21,6.7,8,1,54,8,1
1993/3/22,9.0,8,1,65,8,1
1993/3/23,10.0,8,1,65,8,1
1993/3/24,11.2,8,1,76,8,1
1993/3/25,13.8,8,1,65,8,1
1993/3/26,12.2,8,1,49,8,1
