ダウンロードした時刻：2018/06/07 20:50:54

,千葉,千葉,千葉,千葉,千葉,千葉
年月日,平均気温(℃),平均気温(℃),平均気温(℃),平均湿度(％),平均湿度(％),平均湿度(％)
,,品質情報,均質番号,,品質情報,均質番号
1991/1/23,4.2,8,1,38,8,1
1991/1/24,4.1,8,1,50,8,1
1991/1/25,8.0,8,1,63,8,1
1991/1/26,7.1,8,1,35,8,1
1991/1/27,5.4,8,1,41,8,1
1991/1/28,4.6,8,1,34,8,1
1991/1/29,4.3,8,1,40,8,1
1991/1/30,5.2,8,1,37,8,1
1991/1/31,5.3,8,1,48,8,1
1992/1/1,7.0,8,1,56,8,1
1992/1/2,7.1,8,1,64,8,1
1992/1/3,7.3,8,1,68,8,1
1992/1/4,7.7,8,1,47,8,1
1992/1/5,7.2,8,1,50,8,1
1992/1/6,6.3,8,1,76,8,1
1992/1/7,5.4,8,1,86,8,1
1992/1/8,9.8,8,1,51,8,1
1992/1/9,6.0,8,1,85,8,1
1992/1/10,6.1,8,1,60,8,1
1992/1/11,5.5,8,1,53,8,1
1992/1/12,4.9,8,1,72,8,1
1992/1/13,7.8,8,1,64,8,1
1992/1/14,7.0,8,1,51,8,1
1992/1/15,2.7,8,1,48,8,1
1992/1/16,3.7,8,1,70,8,1
1992/1/17,7.4,8,1,70,8,1
1992/1/18,6.6,8,1,48,8,1
1992/1/19,4.9,8,1,39,8,1
1992/1/20,5.1,8,1,39,8,1
1992/1/21,4.6,8,1,57,8,1
1992/1/22,6.8,8,1,54,8,1
1992/1/23,6.0,8,1,55,8,1
1992/1/24,5.3,8,1,42,8,1
1992/1/25,4.9,8,1,64,8,1
1992/1/26,6.3,8,1,68,8,1
1992/1/27,8.1,8,1,74,8,1
1992/1/28,8.1,8,1,54,8,1
1992/1/29,10.1,8,1,62,8,1
1992/1/30,7.3,8,1,78,8,1
1992/1/31,4.1,8,1,81,8,1
1993/1/1,5.5,8,1,46,8,1
1993/1/2,4.3,8,1,75,8,1
1993/1/3,7.0,8,1,70,8,1
1993/1/4,7.2,8,1,63,8,1
1993/1/5,5.5,8,1,51,8,1
1993/1/6,5.7,8,1,46,8,1
1993/1/7,5.9,8,1,76,8,1
1993/1/8,8.9,8,1,52,8,1
1993/1/9,4.0,8,1,63,8,1
1993/1/10,5.1,8,1,79,8,1
1993/1/11,6.0,8,1,67,8,1
1993/1/12,6.4,8,1,52,8,1
1993/1/13,7.3,8,1,58,8,1
1993/1/14,5.9,8,1,87,8,1
1993/1/15,4.0,8,1,93,8,1
1993/1/16,4.0,8,1,91,8,1
1993/1/17,6.9,8,1,56,8,1
1993/1/18,3.9,8,1,70,8,1
1993/1/19,5.7,8,1,51,8,1
1993/1/20,5.6,8,1,48,8,1
1993/1/21,5.2,8,1,39,8,1
1993/1/22,4.9,8,1,42,8,1
1993/1/23,2.6,8,1,71,8,1
1993/1/24,3.9,8,1,89,8,1
