ダウンロードした時刻：2018/06/07 20:54:47

,千葉,千葉,千葉,千葉,千葉,千葉
年月日,平均気温(℃),平均気温(℃),平均気温(℃),平均湿度(％),平均湿度(％),平均湿度(％)
,,品質情報,均質番号,,品質情報,均質番号
1991/10/23,15.7,8,1,65,8,1
1991/10/24,16.0,8,1,70,8,1
1991/10/25,14.4,8,1,86,8,1
1991/10/26,15.7,8,1,82,8,1
1991/10/27,16.9,8,1,92,8,1
1991/10/28,17.7,8,1,79,8,1
1991/10/29,17.0,8,1,63,8,1
1991/10/30,16.5,8,1,75,8,1
1991/10/31,15.1,8,1,67,8,1
1992/10/1,19.9,8,1,86,8,1
1992/10/2,18.9,8,1,92,8,1
1992/10/3,20.1,8,1,86,8,1
1992/10/4,23.1,8,1,79,8,1
1992/10/5,13.6,8,1,88,8,1
1992/10/6,13.4,8,1,74,8,1
1992/10/7,14.4,8,1,65,8,1
1992/10/8,16.3,8,1,78,8,1
1992/10/9,19.3,8,1,77,8,1
1992/10/10,20.6,8,1,59,8,1
1992/10/11,17.8,8,1,69,8,1
1992/10/12,17.0,8,1,90,8,1
1992/10/13,17.8,8,1,90,8,1
1992/10/14,17.5,8,1,86,8,1
1992/10/15,16.5,8,1,91,8,1
1992/10/16,17.5,8,1,75,8,1
1992/10/17,17.4,8,1,74,8,1
1992/10/18,16.4,8,1,72,8,1
1992/10/19,15.4,8,1,85,8,1
1992/10/20,16.2,8,1,88,8,1
1992/10/21,15.5,8,1,69,8,1
1992/10/22,14.7,8,1,65,8,1
1992/10/23,16.7,8,1,67,8,1
1992/10/24,18.2,8,1,84,8,1
1992/10/25,17.9,8,1,73,8,1
1992/10/26,16.9,8,1,44,8,1
1992/10/27,15.9,8,1,52,8,1
1992/10/28,15.2,8,1,55,8,1
1992/10/29,12.6,8,1,87,8,1
1992/10/30,17.4,8,1,80,8,1
1992/10/31,17.8,8,1,55,8,1
1993/10/1,19.0,8,1,86,8,1
1993/10/2,19.2,8,1,66,8,1
1993/10/3,17.1,8,1,78,8,1
1993/10/4,18.0,8,1,84,8,1
1993/10/5,20.0,8,1,75,8,1
1993/10/6,16.3,8,1,58,8,1
1993/10/7,16.2,8,1,83,8,1
1993/10/8,16.1,8,1,94,8,1
1993/10/9,19.5,8,1,71,8,1
1993/10/10,20.3,8,1,83,8,1
1993/10/11,18.1,8,1,65,8,1
1993/10/12,18.5,8,1,71,8,1
1993/10/13,19.8,8,1,72,8,1
1993/10/14,14.9,8,1,86,8,1
1993/10/15,15.7,8,1,73,8,1
1993/10/16,15.3,8,1,84,8,1
1993/10/17,16.2,8,1,94,8,1
1993/10/18,18.4,8,1,84,8,1
1993/10/19,16.5,8,1,68,8,1
1993/10/20,17.0,8,1,68,8,1
1993/10/21,16.1,8,1,91,8,1
1993/10/22,17.7,8,1,81,8,1
1993/10/23,17.4,8,1,64,8,1
1993/10/24,15.7,8,1,41,8,1
1993/10/25,15.8,8,1,51,8,1
1993/10/26,15.3,8,1,50,8,1
1993/10/27,14.0,8,1,52,8,1
1993/10/28,12.9,8,1,62,8,1
1993/10/29,14.9,8,1,69,8,1
1993/10/30,20.1,8,1,85,8,1
1993/10/31,19.2,8,1,58,8,1
1994/10/1,24.5,8,1,79,8,1
1994/10/2,21.1,8,1,78,8,1
1994/10/3,21.7,8,1,74,8,1
1994/10/4,20.0,8,1,82,8,1
1994/10/5,21.3,8,1,78,8,1
1994/10/6,22.6,8,1,76,8,1
1994/10/7,21.8,8,1,65,8,1
1994/10/8,21.1,8,1,76,8,1
1994/10/9,21.6,8,1,80,8,1
1994/10/10,21.8,8,1,83,8,1
1994/10/11,20.0,8,1,93,8,1
1994/10/12,22.3,8,1,88,8,1
1994/10/13,25.1,8,1,77,8,1
1994/10/14,22.4,8,1,69,8,1
1994/10/15,20.3,8,1,66,8,1
1994/10/16,22.8,8,1,74,8,1
1994/10/17,20.7,8,1,66,8,1
1994/10/18,18.1,8,1,59,8,1
1994/10/19,19.4,8,1,67,8,1
1994/10/20,20.0,8,1,74,8,1
1994/10/21,13.9,8,1,85,8,1
1994/10/22,17.0,8,1,81,8,1
1994/10/23,17.6,8,1,60,8,1
1994/10/24,14.2,8,1,59,8,1
1994/10/25,14.8,8,1,63,8,1
1994/10/26,16.9,8,1,67,8,1
1994/10/27,17.7,8,1,80,8,1
1994/10/28,18.4,8,1,81,8,1
1994/10/29,18.0,8,1,86,8,1
1994/10/30,17.6,8,1,76,8,1
1994/10/31,17.2,8,1,69,8,1
1995/10/1,22.3,8,1,75,8,1
1995/10/2,22.0,8,1,89,8,1
1995/10/3,23.3,8,1,75,8,1
1995/10/4,23.4,8,1,77,8,1
1995/10/5,22.3,8,1,83,8,1
1995/10/6,20.1,8,1,49,8,1
1995/10/7,17.6,8,1,63,8,1
1995/10/8,15.2,8,1,95,8,1
1995/10/9,16.9,8,1,86,8,1
1995/10/10,17.3,8,1,70,8,1
1995/10/11,17.2,8,1,74,8,1
1995/10/12,17.3,8,1,88,8,1
1995/10/13,19.5,8,1,79,8,1
1995/10/14,19.4,8,1,73,8,1
