ダウンロードした時刻：2018/06/07 20:55:09

,千葉,千葉,千葉,千葉,千葉,千葉
年月日,平均気温(℃),平均気温(℃),平均気温(℃),平均湿度(％),平均湿度(％),平均湿度(％)
,,品質情報,均質番号,,品質情報,均質番号
1991/11/27,10.0,8,1,67,8,1
1991/11/28,12.3,8,1,90,8,1
1991/11/29,15.4,8,1,64,8,1
1991/11/30,13.1,8,1,66,8,1
1992/11/1,15.0,8,1,53,8,1
1992/11/2,11.2,8,1,44,8,1
1992/11/3,12.7,8,1,60,8,1
1992/11/4,18.5,8,1,61,8,1
1992/11/5,15.3,8,1,73,8,1
1992/11/6,14.6,8,1,83,8,1
1992/11/7,14.2,8,1,80,8,1
1992/11/8,12.4,8,1,65,8,1
1992/11/9,11.0,8,1,78,8,1
1992/11/10,15.6,8,1,74,8,1
1992/11/11,15.0,8,1,48,8,1
1992/11/12,13.7,8,1,67,8,1
1992/11/13,13.8,8,1,71,8,1
1992/11/14,15.2,8,1,74,8,1
1992/11/15,14.4,8,1,77,8,1
1992/11/16,15.2,8,1,68,8,1
1992/11/17,12.7,8,1,72,8,1
1992/11/18,12.6,8,1,70,8,1
1992/11/19,14.2,8,1,78,8,1
1992/11/20,18.2,8,1,86,8,1
1992/11/21,9.8,8,1,77,8,1
1992/11/22,9.4,8,1,57,8,1
1992/11/23,12.7,8,1,63,8,1
1992/11/24,12.2,8,1,73,8,1
1992/11/25,14.0,8,1,65,8,1
1992/11/26,12.2,8,1,53,8,1
1992/11/27,7.2,8,1,37,8,1
1992/11/28,5.4,8,1,64,8,1
1992/11/29,9.8,8,1,90,8,1
1992/11/30,11.3,8,1,72,8,1
1993/11/1,14.8,8,1,54,8,1
1993/11/2,15.4,8,1,62,8,1
1993/11/3,15.9,8,1,71,8,1
1993/11/4,15.3,8,1,72,8,1
1993/11/5,16.2,8,1,66,8,1
1993/11/6,16.7,8,1,75,8,1
1993/11/7,15.7,8,1,69,8,1
1993/11/8,10.5,8,1,89,8,1
1993/11/9,12.4,8,1,67,8,1
1993/11/10,12.1,8,1,65,8,1
1993/11/11,11.9,8,1,86,8,1
1993/11/12,14.7,8,1,91,8,1
1993/11/13,16.6,8,1,95,8,1
1993/11/14,19.4,8,1,89,8,1
1993/11/15,18.7,8,1,59,8,1
1993/11/16,15.8,8,1,66,8,1
1993/11/17,14.6,8,1,75,8,1
1993/11/18,15.4,8,1,77,8,1
1993/11/19,15.9,8,1,63,8,1
1993/11/20,11.4,8,1,82,8,1
1993/11/21,15.9,8,1,88,8,1
1993/11/22,13.9,8,1,52,8,1
1993/11/23,13.2,8,1,58,8,1
1993/11/24,10.2,8,1,36,8,1
1993/11/25,9.8,8,1,51,8,1
1993/11/26,10.9,8,1,60,8,1
1993/11/27,10.6,8,1,62,8,1
1993/11/28,11.5,8,1,51,8,1
1993/11/29,10.7,8,1,45,8,1
1993/11/30,11.5,8,1,64,8,1
1994/11/1,14.0,8,1,54,8,1
1994/11/2,14.9,8,1,60,8,1
1994/11/3,14.3,8,1,80,8,1
1994/11/4,14.5,8,1,43,8,1
1994/11/5,14.0,8,1,64,8,1
1994/11/6,13.4,8,1,88,8,1
1994/11/7,16.2,8,1,81,8,1
1994/11/8,12.2,8,1,59,8,1
1994/11/9,13.3,8,1,65,8,1
1994/11/10,14.8,8,1,73,8,1
1994/11/11,16.6,8,1,77,8,1
1994/11/12,17.4,8,1,73,8,1
1994/11/13,16.3,8,1,72,8,1
1994/11/14,11.5,8,1,66,8,1
1994/11/15,9.3,8,1,50,8,1
1994/11/16,8.4,8,1,55,8,1
1994/11/17,10.1,8,1,59,8,1
1994/11/18,15.9,8,1,69,8,1
1994/11/19,19.1,8,1,78,8,1
1994/11/20,14.9,8,1,79,8,1
1994/11/21,14.7,8,1,74,8,1
1994/11/22,10.9,8,1,82,8,1
1994/11/23,10.0,8,1,61,8,1
1994/11/24,9.0,8,1,60,8,1
1994/11/25,10.8,8,1,64,8,1
1994/11/26,11.0,8,1,68,8,1
1994/11/27,10.5,8,1,50,8,1
1994/11/28,8.9,8,1,57,8,1
1994/11/29,10.9,8,1,59,8,1
1994/11/30,10.8,8,1,56,8,1
1995/11/1,18.9,8,1,47,8,1
1995/11/2,13.8,8,1,45,8,1
1995/11/3,14.4,8,1,51,8,1
1995/11/4,15.4,8,1,51,8,1
1995/11/5,13.9,8,1,47,8,1
1995/11/6,14.8,8,1,63,8,1
1995/11/7,15.8,8,1,69,8,1
1995/11/8,15.7,8,1,49,8,1
1995/11/9,12.4,8,1,44,8,1
1995/11/10,13.2,8,1,55,8,1
1995/11/11,15.3,8,1,48,8,1
1995/11/12,12.6,8,1,54,8,1
1995/11/13,13.8,8,1,61,8,1
1995/11/14,15.4,8,1,72,8,1
1995/11/15,11.2,8,1,46,8,1
1995/11/16,8.9,8,1,57,8,1
1995/11/17,12.2,8,1,67,8,1
1995/11/18,12.8,8,1,42,8,1
1995/11/19,12.1,8,1,58,8,1
1995/11/20,11.2,8,1,84,8,1
1995/11/21,10.2,8,1,60,8,1
1995/11/22,9.6,8,1,63,8,1
1995/11/23,12.5,8,1,71,8,1
1995/11/24,11.7,8,1,63,8,1
1995/11/25,10.9,8,1,46,8,1
1995/11/26,9.0,8,1,61,8,1
